price,title,location
"₦ 6,000,000",Land,"Mowe Town/almond County, Mowe Obafemi Owode Ogun"
"₦ 7,875,000",15 Plots Of Land,Orisunmibare / Farm City / Obafemi Owode Ogun
"₦ 1,500,000",Land,Odan Abuja Side Agbara Agbara Igbesa Ogun
"₦ 650,000,000",6 Bay Ware House / Factory Building On 7045 Sqm Land,"Sasure Road, By Medina Estate, Off Agbara Atan Expressway Agbara Igbesa Ogun"
"₦ 6,000,000,000",9 Acres Biscuits Factory,Agbara Igbesa Ogun
"₦ 650,000,000",6 Bay Warehouse/factory Building,"Sasure Road, By Medina Estate, Off Agbara Expressway Agbara Igbesa Ogun"
"₦ 6,500,000,000",Warehouse,Abgara Industrial Agbara Igbesa Ogun
"₦ 75,000,000",4 Nos Of Three Bedroom Apartment+ One Room Bq Each,Opic Agbara Igbesa Ogun
"₦ 4,000,000",Land for sale 10mins Drive To Nnamdi Azikiwe University Awka North Anambra,"Awka North, Anambra"
"₦ 4,000,000",Land for sale Enugwu Agidi Awka North Anambra,"Awka North, Anambra"
"₦ 2,000,000",Land for sale Mgbakwu Awka North Anambra,"Awka North, Anambra"
"₦ 7,000,000","Land for sale Umunya, 10mins To Onitsha Awka North Anambra","Awka North, Anambra"
"₦ 9,000,000",Land for sale Ifite Awka Unizik Back Gate Awka North Anambra,"Awka North, Anambra"
"₦ 3,000,000/sqm",Land for sale 10 Min Drive To Nnamdi Azikiwe University Awka North Anambra,"Awka North, Anambra"
"₦ 3,000,000",Land for sale Awba Ofemili Awka North Anambra,"Awka North, Anambra"
"₦ 6,500,000",Land for sale Legend Town Awka North Anambra,"Awka North, Anambra"
"₦ 1,800,000",Land for sale 10mins Drive To Anambra State Polytechnic Mgbakwu Awka North Anambra,"Awka North, Anambra"
"₦ 2,500,000",Land for sale 15mins Drive From Aroma Junction Awka North Anambra,"Awka North, Anambra"
"₦ 10,000,000",Land for sale 5 Minutes To Amansea Junction Awka South Anambra,"Awka South, Anambra"
"₦ 10,000,000",Land for sale 5mins To Amansea Junction Awka South Anambra,"Awka South, Anambra"
"₦ 3,000,000",Land for sale 5 Minutes To Amansea Junction Awka South Anambra,"Awka South, Anambra"
"₦ 10,000,000",Land for sale 8mins To Agu Awka Junction Awka South Anambra,"Awka South, Anambra"
"₦ 10,000,000",Land for sale 10mins To Aroma Junction Awka South Anambra,"Awka South, Anambra"
"₦ 15,000,000",Buy And Build Land Dubai Estate Near Ngozika Awka South Anambra,"Awka South, Anambra"
"₦ 1,900,000",Land for sale 15mins Drive From Nnamdi Azikiwe University Awka South Anambra,"Awka South, Anambra"
"₦ 2,000,000",Land for sale 3mins Drive To Anambra State Polytechnic Mgbakwu Awka South Anambra,"Awka South, Anambra"
"₦ 3,500,000","Land for sale Umueri, 8mins From Chukwuemeka Odumegwu Ojukwu University Awka South Anambra","Awka South, Anambra"
"₦ 900,000",Land for sale Awba North Awka South Anambra,"Awka South, Anambra"
"₦ 5,000,000",Land for sale Along Enugu Agidi Rd Awka South Anambra,"Awka South, Anambra"
"₦ 2,500,000",Land for sale 8mins From Chukwuemeka Odumegwu Ojukwu University Awka South Anambra,"Awka South, Anambra"
"₦ 4,000,000",Land for sale Enugu Agidi Rd Awka South Anambra,"Awka South, Anambra"
"₦ 1,000,000,000",22.3 Hectares Waterfront Land,Oghara Ethiope West Delta
"₦ 6,000,000",464sqm Land,Umuahia North Abia
"₦ 3,500,000",Land,Ereto Along Bende Road Ibeku Umuahia North Abia
"₦ 6,000,000",Land,Ubakala Umuahia South Abia
"₦ 3,000,000",Land,Ubakala Umuahia South Abia
"₦ 1,800,000",Land,Ajata Okwuru Ibeku Along Bende Road Umuahia Abia State Umuahia South Abia
"₦ 6,000,000",Land,Plots Of Affordable Land Ubakala Umuahia South Abia
"₦ 5,000,000",Land,Lodu/ Newtown Estate/ 2 Mins Drive From Government College Umuahia Umuahia South Abia
"₦ 3,000,000",Land,Obuzor/ Sunshine City Estate/ Proposed Obuaku City Umuahia South Abia
"₦ 4,000,000",Land,Ubakala Umuahia South Abia
"₦ 180,000,000",3 Bedroom Apartment With Bq,Awolowo Road Ikoyi Lagos
"₦ 125,000,000",2 Bedroom Apartment,"11 13 Esther Oshiyemi Street, Ilupeju industrial estate Ilupeju Lagos"
"₦ 78,000,000",House,Ilupeju industrial estate Ilupeju Lagos
"$ 1,100,000",Contemporary 3 Bedroom Apartment With Bq,Old Ikoyi Lagos
"₦ 250,000,000",Luxury Serviced 3 Bedroom Apartment,Ikate Lekki Lagos
"₦ 110,000,000",2 Bedroom Apartment,Ikate Lekki Lagos
"₦ 700,000,000",Beautiful Luxury 3 Bedroom Apartment With Bq,Banana Island Ikoyi Lagos
"₦ 110,000,000",4 Bedroom Apartment,Orchid Lekki Lagos
"₦ 120,000,000",Luxury Serviced 2 Bedroom Apartment,Ikate Lekki Lagos
"₦ 1,200,000,000",Contemporary Luxury 3 Bedroom Apartment With Bq,Old Ikoyi Ikoyi Lagos
"₦ 1,500,000,000",Beautiful 3 Bedroom Apartment With Bq,Old Ikoyi Ikoyi Lagos
"₦ 400,000,000",5 Bedroom Detached Duplex,Osapa London Lekki Lagos
"₦ 650,000,000",6 Units Of 2 Bedroom Flats With Acs +standby Gen,Close To Pacesetters School Wuye Abuja
"₦ 450,000,000",New 4 Bedroom Detached House,Osborne Foreshore Estate Ikoyi Lagos
"₦450,000,000",5 Bedroom House for sale Luxuriously Built On Two Floors With A Personal Elevator And Spacious Compunnd,"Victoria Island, Lagos"
"₦250,000,000",Nearly Finished 4 Bedroom Terrace Duplex With A Bq,"Main Wuye, Abuja"
"₦200,000,000",Newly Built 5 Bedroom Terrace Duplex,"By Navy Quarters, Jahi, Abuja"
"₦150,000,000",Carcass 6 Bedroom Luxury Terrace Duplex,"Kaura (Games Village), Abuja"
"₦210,000,000",Newly Built 4 Bedroom Terrace Duplex,"Kado, Abuja"
"₦949,000,000",Premium 4 Bedroom Terrace House +bq+pool,"Banana Island Estate, Ikoyi, Lagos"
"₦270,000,000",Tastefully Finished 4 Bedroom Terrace Duplex,"Guzape Main, Guzape, Abuja"
"₦250,000,000",Newly Built 4 Bedroom Terrace Duplex,"Guzape By Nnpc, Guzape, Abuja"
"₦555,000,000",Self Serviced Semi Detached Terrace House +elevator,"Parkview Estate, Parkview Estate, Ikoyi, Lagos"
"₦250,000,000",4 Bedroom Terraced Duplex,"Wuye, Abuja"
"₦280,000,000",4 Bedroom Terraced Duplex,"Wuye, Abuja"
"₦799,999,999",Luxury 4 Bedroom Terrace House+bq+pool,"Old Ikoyi, Old Ikoyi, Ikoyi, Lagos"
"₦549,999,999",Premium 4 Bedroom Semi Detached Terrace House +bq+pool,"Old Ikoyi, Old Ikoyi, Ikoyi, Lagos"
"₦200,000,000",4 Bedroom Terraced Duplex,"Obanikoro Estate, Shomolu, Lagos"
"₦200,000,000",4 Bedroom Terraced Duplex With Bq,"Jibowu, Yaba, Lagos"
"₦235,000,000",Newly Built 4 Bedroom Terrace Duplex With Pool & Gym,"Ikate, Lekki, Lagos"
"₦8,000,000,000",35 Units Of Duplex,"Life Camp, Abuja"
"₦600,000,000",4 Bedroom Terraced Duplex With A Bq,"Main Asokoro, Asokoro, Abuja"
"₦ 280,000,000",9 Units Of 2 Bedroom Flats,"Off Country Home Road, Benin City Central Edo"
"₦ 40,000,000",3 Bedroom Flat,Ekose Community Central Edo
"₦ 85,000,000",2 Storey Building,"Aborime Land, Benin City Central Edo"
"₦ 65,000,000",24 Units Of Self Contain Hostel,Nekede New Front Gate Owerri Imo
"₦ 150,000,000",6 Units Of 3 Bedroom Apartment,Behind D&g Dodge Global Gas Station Owerri Imo
"₦ 160,000,000",4 Units Of 3 Bedroom And 2 Bedroom Flats,Hilltop Estate Owerri Imo
"₦ 45,000,000",4 Units Of 2 Bedroom Apartment And 1 Bedroom Apartment,Orogwe/ohii Road Owerri Imo
"₦ 55,000,000",18 Bedroom Hostel,Agbowo Ui Bodija Ibadan Oyo
"₦ 250,000,000",Block Of Flats,"Onikoko Close, Agodi Gra Ibadan Oyo"
"₦ 120,000,000",Luxury Designed 3 Bedroom Maisonette,Samonda Gra Aerodrome Extension Samonda Ibadan Oyo
"₦ 60,000,000",2 Bedroom Apartment,Off Awolowo Road Old Bodija Estate Bodija Ibadan Oyo
"₦ 58,000,000",2 Bedroom Bungalow,Ibadan Oyo
"₦ 30,000,000",2 Bedroom Flat With 4 Bedroom Duplex,Olorunsogo Molete Along Scout Camp Ibadan Oyo
"₦ 120,000,000","1,400sqmt Land",Oluyole Estate Ibadan Oyo
"₦ 25,000,000",2 Units 2 Bedroom Bungalow,"Abase, Elebu Ibadan Oyo"
"₦ 65,000,000",18 Bedroom Hostel,Agbowo Area U. I Ibadan Oyo
"₦ 250,000,000",25 Bedroom Self Contained Apartments,"Ojokondo Street, Agbowo Area Ibadan Oyo"
"₦ 65,000,000",Commercial Building,Beside Iso Adie Molete Okakunle Molete Ibadan Oyo
"₦ 45,000,000",Newly Built 2 Bedroom Flat,"Rotimi Williams, Awosika, Off Awolowo, Old Bodija Ibadan Oyo"
"₦ 75,000,000",4 Bedroom Bungalow,Inter Estate Kolefunmi Area Akobo Akobo Ibadan Oyo
"₦ 80,000,000",4 Bedroom Bungalow,At Omolayo Road 7 Akobo Akobo Ibadan Oyo
"₦ 90,000,000",Uncompleted 22 Units Of Room Self Contain,Olorunsogo Close Ajibode Ibadan Oyo
"₦ 300,000,000",44 Bedroom Self Contained,"Apata Estate, Agbowo Ui Ibadan Polytechnic University Of Ibadan Ibadan Oyo"
"₦ 28,000,000",2 Units Of 2 Bedroom Flat,"Bode Williams, Scout Camp, Felele Ibadan Challenge Ibadan Oyo"
"₦ 11,200,000",Studio Apartment,Ibadan Ibadan Oyo
"₦ 35,000,000",Newly Built 3 Bedroom Bungalow,Elebu Ibadan Oyo
"₦ 95,000,000",2 Plots Of Land,Bodija Ibadan Oyo
"₦ 75,000,000",Block Of Flats,Ikotun Ikotun Igando Lagos
"₦ 7,000,000",Cornerpiece Of Land,Igando Ikotun Igando Lagos
"₦ 85,000,000",1 Storey Building,Abaranje Ikotun Igando Lagos
"₦ 65,000,000",4 Units Of 3 Bedroom Flat,Ikotun Igando Lagos
"₦ 260,000,000",Plaza,"Lllllllll, Igando Ikotun Igando Lagos"
"₦ 45,000,000",4 Units Of 2 Bedroom Flats,Igando Ikotun Igando Lagos
"₦ 200,000,000",2 Plots Of Land,Ikotun Igando Lagos
"₦ 40,000,000",Storey Building,Ikotun Igando Lagos
"₦ 75,000,000",House,Ikotun Ikotun Igando Lagos
"₦ 65,000,000",4 Bedroom Duplex With Mini Flat,Abaranje Ikotun Igando Lagos
"₦ 70,000,000",4 Bedroom Duplex,Governors Road Ikotun Igando Lagos
"₦ 450,000,000",Filling Station,Igando Ikotun Igando Lagos
"₦ 200,000,000",7 Units Of 2 Bedroom Flat,Igando Ikotun Igando Lagos
"₦ 90,000,000",Land,Governors Road Ikotun Igando Lagos
"₦ 70,000,000",4 Units Of 3 Bedroom Flat,Igando Ikotun Igando Lagos
"₦ 100,000,000",Land,Igando Ikotun Igando Lagos
"₦ 85,000,000",Block Of 8units Of 8 Flats Consisting 2 Bedroom Each,Kudeyibu Estate Ijegun Ikotun Igando Lagos
"₦ 70,000,000",2 Bedroom Mini Flat,Ikotun Igando Lagos
"₦6,000,000",Land With Registered Survey & Deed For Sale At Beach Palace Estate And Resort,"Ogun Waterside, Ogun"
"₦ 18,000,000",Land,Nnewi North Anambra
"₦ 15,000,000",Land,Teaching Hospital Nnewi Nnewi North Anambra
"₦ 15,000,000",464sqm Land,Nnewi North Anambra
"₦ 3,500,000",Land for sale Close To Delta State Polytechnic Ogwashiuku,"Close To Delta State Polytechnic Ogwashiuku, Aniocha South Lga, Aniocha South, Delta"
"₦ 4,000,000",Acres Of Land,"Along Obasanjo Farm, Aniocha South, Delta"
"₦ 4,000,000",Acares Of Land,"Along Obasanjo Farm, Aniocha South, Delta"
"₦ 3,500,000",Land For Sale In Delta State,"Onicha Ugbo, Aniocha South, Delta"
"₦ 8,000,000",Available Plots Of Land In A Great Location,"Aniocha South, Delta"
"₦ 1,900,000",Land,"Otulu, Aniocha South, Delta"
"₦ 2,500,000",Land for sale Close To Northwest Filling Station,Calabar Cross River
"₦ 3,500,000",Land for sale Eleventh Mile Near Northwest Filling Station,Calabar Cross River
"₦ 3,000,000","Land for sale 11th Mile, Calabar Municipal",Calabar Cross River
"₦ 2,500,000",Land for sale Northwest Filling Station,Calabar Municipal
"₦ 3,500,000",Land for sale Few Minutes Drive From Tinapa Junction,Calabar Cross River
"₦ 4,400,000",Land for sale Off Tinapa Road,Calabar Cross River
"₦ 2,500,000",Land for sale Near North West Filling Station Odukpani,Calabar Cross River
"₦ 3,500,000",464sqm Land for sale Imperial Luxury City,Calabar Cross River
"₦ 3,000,000",Land for sale Near North West Filling Station,Calabar Cross River
"₦ 3,500,000","Land for sale 11th Mile, Calabar Municipal Near North West Filling Station",Calabar Cross River
"₦ 2,500,000",Land for sale Near North West Filling Station Calabar Municipal,Calabar Cross River
"₦ 4,400,000",Land for sale Tinapa Rd,Calabar Cross River
"₦ 3,500,000",Land for sale Few Minutes Drive To Tinapa Junction,Calabar Cross River
"₦ 105,000,000",Strategic Land Measuring 1584 Sqm,"Barnawa Keffi Road, Kaduna South Kaduna"
"₦ 20,000,000",3 /2 Bedroom Bungalow,"Sabo Angwan Boro, By Valid Kaduna South Kaduna"
"₦ 7,000,000",3 Bedroom Carcass Bungalow,"Maraban Rido, Serki Line Kaduna South Kaduna"
"₦ 30,000,000",Standard 3 Bedroom Bungalow,"Mahuta, Opposite Indomie Company Kaduna South Kaduna"
"₦ 27,000,000",Standard 4 Bedroom Bungalow,Mahuta Gra Kaduna South Kaduna
"₦ 120,000,000",School Premises Carcass,Barnawa Kaduna South Kaduna
"₦ 30,000,000",3 Bedroom Semi Detached Bungalow,"Medium Income Estate, Barnawa Kaduna South Kaduna"
"₦ 27,000,000",3 Bedroom Bungalow With 2 Room Bq,"Nafdac Highcost, Kaduna South Kaduna South Kaduna"
"₦ 65,000,000",Plaza Consisting Of 18 Units + 2 Bedroom Flat,Close To Command Junction Opposite Future View Fuel Station Kaduna South Kaduna
"₦ 80,000,000",Spacious 3 Bedroom Terrace Duplex,Ikota Lekki Lagos
"₦ 55,000,000",3 Units Of 2 Bedroom Flat,"Mahuta, Kurmin Mashi Mechanic Village Axis Kaduna North Kaduna"
"₦ 330,000,000",5 Bedroom Duplex With 3 Living Rooms,Kaduna North Kaduna
"₦ 45,000,000",1000 Sqm Of Residential Plot With C Of O,Angwan Dosa Kaduna North Kaduna
"₦ 100,000,000",Carcass 5 Bedroom Duplex With 2 Parlour,Malali Low Cost Kaduna North Kaduna
"₦ 55,000,000",Residential Land Measuring 1374 Sqm With C Of O,Angwan Rimi Kaduna North Kaduna
"₦ 300,000,000",5 Bedroom Duplex With 2 Bq,Kaduna State House Of Assembly Kaduna North Kaduna
"₦ 750,000,000","Massive 9,568 Sqm Of Land","Marafa Axis, By Almamar Mosque Kaduna North Kaduna"
"₦ 900,000,000",Commercial Complex,"Tafawa Balewa Wey, Opposite Command Guest House Kaduna North Kaduna"
"₦ 1,150,000,000",Massive Land Measuring 32 Plots,Along Nnamdi Azikiwe Express Before Kurmin Mashi Kaduna North Kaduna
"₦ 30,000,000",4 Bedroom Bunaglow And Other Block Of Flats,"Kurmin Mashi, Off Nda Road Kaduna North Kaduna"
"₦ 350,000,000",Commercial 3124sqm Land Massive,"Mugadiahu L, Sharing Fence With Nut Building L, Mugadiashu Kaduna North Kaduna"
"₦ 70,000",Virtual Office Spaces,Ogunlana Surulere Lagos
"₦ 125,000/day",3 Bedroom Luxury Apartment,Jubril Martins Lawanson Surulere Lagos
"₦ 70,000/day",Sweet One Bedroom Apartment,Surulere Lagos
"₦ 60,000/day",1 Bedroom Apartment,Surulere Lagos
"₦ 140,000/day",3 Bedroom Apartment,Akerele Kilo Marsha Surulere Lagos
"₦ 130,000/day",2 Bedroom Apartment,Eric Moore Surulere Lagos
"₦ 65,000/day",Beautiful Two Bedroom Flat,Alaka Iponri Surulere Lagos
"₦ 80,000/day",2 Bedroom Flat,Adeniran Ogunsanya Surulere Lagos
"₦ 55,000/day",Beautiful Two Bedroom Flat,"Babatunde Raji Fashola Estate,iponri Off Bode Thomas Bode Thomas Surulere Lagos"
"₦ 105,000/day",Beautiful Two Bedroom Apartment,Akerele Randle Avenue Surulere Lagos
"₦ 70,000/day",1 Bedroom Apartment,Eric Moore Surulere Lagos
"₦ 82,500/day",1 Bedroom Apartment,Eric Moore Surulere Lagos
"₦ 85,000/day",1 Bedroom Apartment,Bode Thomas Surulere Lagos
"₦ 35,000,000",2 Units Of 2 Bedroom Flat With Mini Flat,"Olokuta, Idi Aba, Idi Aba Abeokuta Ogun"
"₦ 60,000,000",4 Units Of 3 Bedroom,"Agunrete, Laderin Abeokuta Ogun"
"₦ 30,000,000",3 Bedroom Bungalow,Daluwon Mowe Obafemi Owode Ogun
"₦ 55,000,000",Newly Built 3 Bedroom Flat,Mowe Obafemi Owode Ogun
"₦ 120,000,000",3 Bedroom Bungalow With 2 Bedroom Flat,Mowe Obafemi Owode Ogun
"₦ 10,000,000",2 Bedroom Flat With 2 Mini Flat,Abeokuta Expressway Ifo Ogun
"₦ 13,000,000",2 Units Of Mini Flats,"Oju Ogbe Road, Ilogbo Ifo Ogun"
"₦ 30,000,000",2 Sets Bungalow Building,Obasanjo Axis Ogun States Ado Odo Ota Ogun
"₦ 50,000,000",A Loving Block Of 6 Flats,"Joju Sango , Joju Ado Odo Ota Ogun"
"₦ 25,000,000",A Storey Building,Ijoko Ota Abebi/Okesuna Ado Odo Ota Ogun
"₦ 60,000,000",3 Bedroom Bungalow,Totoro Abeokuta Ogun
"₦ 25,000,000",4 Units Of 3 Bedroom Flat,Okeata Road Ope Bus Stop Totoro Abeokuta Ogun
"₦ 7,500,000",464 Sqm Land,Eneka Rumuokwurushi Port Harcourt Rivers
"₦ 6,500,000",Land,Igwuruta Rd Port Harcourt Rivers
"₦ 4,000,000",464sqm Land,Port Harcourt Rivers
"₦ 5,000,000",Land,Oba Anambra East Anambra
"₦ 4,500,000",Land,Umueri Anambra East Anambra
"₦ 2,200,000",Land,Igbariam/ Rose Garden Estate/nnado Anambra East Anambra
"₦ 3,500,000",Land Measuring 50 By 100ft,Nando/sunrise Garden Estate Anambra East Anambra
"₦ 4,500,000",Land,Umunya Anambra West Anambra
"₦ 4,000,000",464sqm Land,Oshimili North Delta
"₦ 4,000,000",Land,7mins Drive To Asaba Int'l Airport Oshimili North Delta
"₦ 7,500,000",Land,Ibusa Town Asaba Oshimili North Delta
"₦ 15,500,000",Plots Of Land,"Ezukwu Achalla Ibusa Road, Behind Government Villas Ibusa Expressway, Asaba Oshimili North Delta"
"₦ 5,000,000",Plots Of Land,Behind Chinese Construction Company Oshimili North Delta
"₦ 2,500,000",Plots Of Affordable Land,Ibusa Oshimili North Delta
"₦ 5,000,000",Land,Ugbolu Anwai Road Oshimili North Delta
"₦ 3,000,000",Land,Behind Chinese Construction Company Oshimili North Delta
"₦ 3,500,000",Plots Of Land,"Eleventh Mile Calabar Municipal, Near North West Filling Station Odukpani Cross River"
"₦ 75,000,000",1 Bedroom Apartment,Mabushi Suitable For Mbnb Mabushi Abuja
"₦ 90,000,000",Luxury 2 Bedroom Apartment,Guzape Abuja
"₦ 105,000,000",Tastefully Built 3bedroom Flat,Wuye Abuja
"₦ 140,000,000",Luxury 3 Bedroom Apartment,Jahi Abuja
"₦ 100,000,000",3 Bedroom Flat,Kaura (games Village) Abuja
"₦ 54,000,000",2 Bedroom Flat,Brains And Hammers Life Camp Abuja
"₦ 80,000,000",3 Bedroom Flat,Paradise Estate Life Camp Abuja
"₦ 100,000,000",2 Bedroom Flat,Jahi Abuja
"₦ 130,000,000",Newly Built 3 Bedroom Apartment With A Bq,Jahi Abuja
"₦ 160,000,000",Hotel,Warri Delta
"₦ 45,000,000",4 Bedroom Bungalow,Opp Okpanam City Gate Asaba Delta
"₦ 80,000,000",Newly Built 4 Bedroom Bungalow,Junic Garden Estate Asaba Delta
"₦ 170,000,000",4 Units Of 2 Bedroom Flats,Nta Asaba Delta
"₦ 130,000,000",Newly Built 5 Bedroom Duplex,Back Of School Of Midwifery Okpanam Road Asaba Delta
"₦ 150,000,000",Newly Built 5 Bedroom Duplex,"Back Of School Of Midwifery, Okpanam Road, Asaba Delta"
"₦ 280,000,000",4 Units Of 3 Bedroom Flat,Federal Housing Estate Asaba Delta
"₦ 17,000,000",Semi Detached 3 Bedroom Bungalow,"Azabga, Off Asaba Express Way Asaba Delta"
"₦ 85,000,000",4 Bedroom Bungalow,"Midwifery School, Nwawolor Asaba Delta"
"₦ 60,000,000",3 Bedroom Bungalow,Housing Estate Asaba Delta
"₦ 120,000,000/sqm",6 Units Of 2 Bedroom Apartment,"New Haven Extension Enugu, Enugu"
"₦ 170,000,000",Luxury 2 Bedroom Apartment,"By Freedom Way, Lekki Phase 1, Lagos"
"₦ 350,000,000",3 Bedroom Apartment With Bq,Lekki Lagos
"₦ 230,000,000",2 Bedroom Apartment,Lekki Phase 1 Lekki Lagos
"₦ 175,000,000",2 Bedroom Apartment,Ikate Lekki Lagos
"₦ 1,700,000,000",8 bedroom House for sale Parkview Estate Ikoyi Lagos,Parkview Estate Ikoyi Lagos
"₦ 2,300,000",Land,Ibadan Oyo
"₦ 500,000,000",Exclusive 3 Bedroom Maisonette With Outdoor Pool,Victoria Island Lagos
"₦ 860,000,000",4 Bedroom Penthouse,Victoria Island Lagos
"₦ 450,000,000",3 Bedroom Apartment,Victoria Island Lagos
"₦ 400,000,000",Luxury 3 Bedroom Apartment With Bq,Victoria Island Lagos
"₦ 320,000,000",Beautiful Luxury 2 Bedroom Apartment,Victoria Island Lagos
"₦ 650,000,000",3 Bedroom Maisonette,Victoria Island Lagos
"₦ 380,000,000",Luxury 3 Bedroom Apartment With Bq,Victoria Island Lagos
"₦ 860,000,000",4 Bedroom Penthouse With Bq,Victoria Island Lagos
"₦ 350,000,000",4 Bedroom Maisonette,Victoria Island Lagos
"$ 1,200,000,000",Contemporary Luxury 4 Bedroom Penthouse With Bq,Victoria Island Lagos
"₦ 360,000,000",Beautiful Luxury 4 Bedroom Semi Detached Duplex With Bq,Oniru Victoria Island Lagos
"₦ 530,000,000",Beautiful Luxury 4 Bedroom Terrace Duplex With Bq,Victoria Island Lagos
"₦ 250,000,000",3 Bedroom Flat,Oniru Estate Victoria Island Lagos
"$ 1,800,000",3 Bedroom Penthouse Apartment,Eko Atlantic Victoria Island Lagos
"₦ 65,000,000",Studio Apartment,Oniru Victoria Island Lagos
"₦ 7,000,000",Land,Umunya Onitsha South Anambra
"₦ 74,000,000",New 1 Bedroom Apartment,Ologolo Lekki Lagos
"₦ 120,000,000",1 Bedroom Apartment,Ikate Lekki Lagos
"₦ 75,000,000",Block Of Flats,Thomas Estate Ajah Lagos
"₦ 37,000,000",Newly Built &: Serviced 1 Bedroom Apartment,Serviced Estate Badore Ajah Lagos
"₦ 135,000,000",1 Bedroom Apartment,Oniru Victoria Island Lagos
"₦ 75,000,000",1 Bedroom Apartment,Ologolo Lekki Lagos
"₦ 180,000,000",Newly Built 1 & 2 Bedroom Apartment,Ikoyi Lagos
"₦ 200,000,000","New 1, 2, 3 & 4 Bedroom Maisonettes",Ikoyi Lagos
"₦ 50,000,000",1 Bedroom Apartment,Banana Island Ikoyi Lagos
"₦ 500,000",1 Bedroom Apartment,Banana Island Ikoyi Lagos
"₦ 160,000,000",1 Bedroom Apartment,Lekki Phase 1 Lekki Lagos
"₦ 150,000,000",New 1 Bedroom Apartment,Lekki Phase 1 Lekki Lagos
"₦1,000,000,000",2 Bedroom Flat / Apartment for sale Banana Island Ikoyi Lagos,Banana Island Ikoyi Lagos
"₦485,000,000",Premium 2 Bedroom Apartment +bq+pool Gym,Banana Island Estate Banana Island Ikoyi Lagos
"₦214,999,999",Low Priced 2 Bedroom Apartment +bq,Parkview Estate Parkview Estate Ikoyi Lagos
"₦100,000,000",2 Bedroom Apartment,Ikate Lekki Lagos
"₦100,000,000",2 Bedroom Apartment,Chevron Lekki Lagos
"₦230,000,000",2 Bedroom Apartment,Lekki Phase 1 Lekki Lagos
"₦175,000,000",2 Bedroom Apartment,Ikate Lekki Lagos
"₦350,000,000",2 Bedroom Apartment Plus Bq,Ikoyi Lagos
"₦100,000,000",2 Bedroom Ensuite Upscale Apartments;,Ikate Lekki Lagos
"₦90,000,000",2 Bedroom Apartment,Ilasan Lekki Lagos
"₦55,000,000",2 Bedroom Apartments Available For Sale,Ajah Lekki Lagos
"₦260,000,000",Newly Built 2 Bedroom Apartment,Lekki Phase 1 Lekki Lagos
"₦85,000,000",Newly Built Two Bedroom Apartment With Bq,Agungi Lekki Phase 2 Lekki Lagos
"₦100,000,000",Exquisitely Finished & Serviced 2 Bedroom Apartment,Chevron Lekki Lagos
"₦62,000,000",Newly Built 2 Bedroom Serviced Apartment,Citadel Views Estate Sangotedo Lagos
"₦75,000,000",2 Bedroom Maissonette With A Room Bq In Lekki,Lekki Phase 2 Lekki Lagos
"₦500,000,000",4 Units Of 2 Bedroom Apartment,Ikoyi Lagos
